"19971026MicIch2_Japa", "Matt Casters", "matt@innet.be", "Japan", "Michio Takahashi", "Ichiro Hiura", "9dan", "6dan", "", "", "0-1", "Opening: Anaguma vs Shikenbisha", "Patrick Davin's Shogi Nexus website", "47th NHK Cup Championship", "19971026", "2", "", "Professional", "Even game", "P7g-7f P3c-3d P2g-2f P4c-4d P2f-2e B2b-3c S3i-4h R8b-4b K5i-6h S7a-7b K6h-7h G4a-5b P5g-5f P9c-9d S4h-5g S3a-3b G4i-5h P9d-9e P3g-3f K5a-6b P6g-6f P6c-6d B8h-7g P4d-4e K7h-8h P7c-7d L9i-9h N8a-7c K8h-9i P6d-6e G5h-6g N7c-8e B7g-8h P6ex6f G6gx6f P9e-9f P9gx9f P'9g L9hx9g N8ex9g+ N8ix9g L9ax9f P'9h P4e-4f P4gx4f P'4e G6f-5e P4ex4f P'6c S7bx6c P'6d S6c-7b N'4d L'8d G6i-7h P4f-4g+ N4dx3b+ R4bx3b S'6c S7bx6c P6dx6c+ G5bx6c P'6d G6c-7c P2e-2d B3cx2d P7f-7e N'9e R2hx2d P2cx2d B'4c R3b-4b S'6c K6b-5a B4cx6a+ K5ax6a P7ex7d G7cx7d S6cx7d+ L9fx9g+ B8hx9g N9ex8g G7hx8g L8dx8g+ L'6c K6a-5a G'6b K5a-4a G'5b R4bx5b G6bx5b K4a-3b", "19980224"
"19971102KunKun2_Japa", "Matt Casters", "matt@innet.be", "Japan", "Kunio Naito", "Kunio Yonenaga", "9dan", "9dan", "", "", "0-1", "Opening: Hineribisha", "Patrick Davin's Shogi Nexus website", "47th NHK Cup Championship", "19971102", "2", "", "Professional", "Even game", "P2g-2f P8c-8d P2f-2e P8d-8e G6i-7h G4a-3b P2e-2d P2cx2d R2hx2d P'2c R2d-2f S7a-7b S3i-3h P6c-6d P7g-7f P8e-8f P8gx8f R8bx8f P9g-9f P1c-1d N8i-7g S3a-4b K5i-4h K5a-4a B8h-9g R8f-8b P7f-7e P3c-3d R2f-8f P'8e R8f-3f P9c-9d R3fx3d P9d-9e P7e-7d P8e-8f P'8e P7cx7d B9gx8f S7b-6c P9fx9e P7d-7e R3d-3f S6c-7d P9e-9d S7dx8e P9d-9c+ L9ax9c L9ix9c+ N8ax9c B8fx7e S8e-7d B7ex9c+ R8b-8i+ +B9c-9d G6a-5b +B9d-9e L'8a P'8c L8ax8c N'3d L8c-8h+ N3dx2b+ G3bx2b B'9f +L8hx7i G7hx7i +R8ix7i B9fx7d S'6c B7d-9f P'8e +B9ex8e P'7d +B8e-7f P'9e B9f-8g P7d-7e +B7f-6f N2a-3c K4h-3i G'5h L'6i G5hx6i K3i-2h G6i-5i G4i-3i G5i-5h N7g-8e S6c-5d L'4i P6d-6e S'8h +R7i-6h +B6f-7g +R6hx5g P'5i G5hx4i G3ix4i S5d-4e R3f-8f P'3f P5i-5h +R5g-5d P3gx3f P'8d G'5e +R5d-2d P'2g N'4d K2h-3i L'5d G5ex4e N3cx4e S'3e +R2dx3e P3fx3e P8dx8e R8fx8e N'3f R8e-8a+ S4b-5a", "19980224"
"19971109HifDai2_Japa", "Matt Casters", "matt@innet.be", "Japan", "Hifumi Kato", "Daisuke Suzuki", "9dan", "5dan", "", "", "1-0", "Opening: Shikenbisha Anaguma", "Patrick Davin's Shogi Nexus website", "47th NHK Cup Championship", "19971109", "2", "", "Professional", "Even game", "P7g-7f P3c-3d P2g-2f P4c-4d P2f-2e B2b-3c S3i-4h R8b-4b P5g-5f K5a-6b K5i-6h K6b-7b K6h-7h K7b-8b G4i-5h S3a-3b S7i-6h L9a-9b P3g-3f K8b-9a S4h-3g S7a-8b S3g-2f G6a-7a S6h-5g S3b-4c G6i-6h P7c-7d P3f-3e R4b-3b P4g-4f G4a-4b R2h-3h B3c-2b P9g-9f P9c-9d P4f-4e G4b-3c P4ex4d G3cx4d P'4e G4dx4e B8hx2b+ R3bx2b P3ex3d B'4d B'6f R2b-3b B6fx4d G4ex4d B'4a R3bx3d P'3e R3d-3c B4ax6c+ G4d-5d P2e-2d P2cx2d P'2b P'6b +B6cx7d P2d-2e S2f-1e P'3g R3hx3g B'2h P2bx2a+ B2hx3g+ N2ix3g P'7g N8ix7g P'7c S1e-2d R3c-3b +B7d-7e R'3i K7h-8h R3ix3g+ P9f-9e +R3g-3i P9ex9d N'8d +P2ax1a +R3ix1i +B7e-8f P6b-6c P6g-6f G5d-6d N7g-8e N8dx7f +B8fx7f L'7d N'5i L7dx7f P'7g G6d-7e L'8f +R1i-4i P7gx7f G7ex7f L'7h P'9h L7hx7f P9hx9i+ G'4h +R4i-3i N'9c P'9f K8h-7g P9f-9g+ N9cx8a+ G7ax8a N'9c G8a-7a N8ex7c+ +P9gx8g K7gx8g B'9h K8g-7g P'7e L7fx7e L'7f K7g-6g S8bx7c L8fx8c+ G7a-8b +L8cx7c G8bx7c B'5a N'6b S5g-4f K9a-8b N9c-8a+ K8b-8c L7ex7c+ K8cx7c S'8e K7c-6d S8ex7f N'7e K6g-7g L'7d S4f-5e K6d-7c L'8e N7e-8g+ K7g-6g L7dx7f P'7e +N8g-7g K6g-5g L'8d +N8a-8b K7cx8b L8ex8d K8b-7b G'3h N'4e K5g-4f +R3i-2i S2d-3c+ +N7gx6h +S3cx3b N6b-5d S5ex5d G'3f K4fx4e", "19980224"
"19971116HisSat2_Japa", "Matt Casters", "matt@innet.be", "Japan", "Hisashi Ogura", "Satoshi Murayama", "5dan", "8dan", "", "", "0-1", "Opening: Shikenbisha", "Patrick Davin's Shogi Nexus website", "47th NHK Cup Championship", "19971116", "2", "", "Professional", "Even game", "P7g-7f P8c-8d R2h-6h P3c-3d P6g-6f S7a-6b P1g-1f P1c-1d S3i-3h K5a-4b G6i-5h K4b-3b P4g-4f P5c-5d S7i-7h S6b-5c P3g-3f G6a-5b B8h-7g P7c-7d K5i-4h R8b-7b K4h-3i P2c-2d N2i-3g K3b-2c P2g-2f S3a-3b G5h-4g P7d-7e P7fx7e R7bx7e S3h-2g N8a-7c R6h-2h S5c-4d S7h-6g P8d-8e P5g-5f S4d-3c P4f-4e B2b-3a B7g-6h B3a-6d S2g-3h K2c-2b P'7f R7e-7d P2f-2e P2dx2e P6f-6e N7cx6e P4e-4d B6d-7c R2hx2e P'2d R2ex6e R7d-6d R6ex6d B7cx6d P4dx4c+ G5bx4c S6g-5h R'8h B6h-5g R8hx8i+ P'2c K2bx2c P'2e P'4f P2ex2d K2c-2b B5gx4f B6dx4f G4gx4f P'2g P'4b G4cx4b N'2e N'6f N2ex3c+ G4bx3c S3h-4g N6fx5h+ S4gx5h B'6f K3i-3h +R8ix4i S5hx4i B6f-5g+ S'2c S3bx2c P2dx2c+ G3cx2c K3hx2g P'2f K2gx2f +B5gx4f", "19980224"
"19971123KoiYas2_Japa", "Matt Casters", "matt@innet.be", "Japan", "Koichi Fukaura", "Yasumitsu Sato", "6dan", "8dan", "", "", "1-0", "Opening: Aigakari", "Patrick Davin's Shogi Nexus website", "47th NHK Cup Championship", "19971123", "2", "", "Professional", "Even game", "P2g-2f P8c-8d P2f-2e P8d-8e G6i-7h G4a-3b P2e-2d P2cx2d R2hx2d P'2c R2d-2h P8e-8f P8gx8f R8bx8f P'8g R8f-8d S3i-3h P3c-3d P9g-9f P9c-9d P4g-4f K5a-5b S3h-4g G6a-7b P7g-7f S7a-6b P6g-6f P7c-7d S7i-6h P1c-1d S6h-6g N8a-7c S4g-5f S3a-4b G4i-5h P6c-6d K5i-6h S6b-6c K6h-7i R8d-8a P3g-3f P5c-5d G5h-6h P1d-1e P3f-3e P3dx3e R2h-3h S4b-5c R3hx3e G3b-4b R3e-3h P6d-6e P6fx6e B2bx8h+ K7ix8h B'4d B'7g B4dx7g+ G6hx7g P9d-9e B'6f B'4d B6fx4d P4cx4d P9fx9e P'9g P'2b N2a-1c P'3c P'3a L9ix9g N7c-8e G7g-8f N8ex9g+ N8ix9g L'8c N'8e P5d-5e S5fx5e B'4g B'3d G4b-4c B3dx4c+ K5bx4c R3h-2h B4g-1d+ P2b-2a+ B'3i R2h-3h B3ix5g+ P3c-3b+ P3ax3b +P2a-2b P3b-3c +P2b-3b P3c-3d P'5d S5cx5d S5ex5d K4cx5d P'5e K5d-5c R3hx3d +B1d-6i R3d-3c+ K5c-6b S'7c K6b-7a S7cx7b+ S6cx7b G'6b", "19980224"
"19971130TakMas2_Japa", "Matt Casters", "matt@innet.be", "Japan", "Taku Morishita", "Masataka Sugimoto", "8dan", "5dan", "", "", "1-0", "Opening: Anaguma vs Shikenbisha", "Patrick Davin's Shogi Nexus website", "47th NHK Cup Championship", "19971130", "2", "", "Professional", "Even game", "P7g-7f P3c-3d P2g-2f P4c-4d S3i-4h R8b-4b K5i-6h P9c-9d P9g-9f S7a-7b K6h-7h S3a-3b P5g-5f B2b-3c G4i-5h G4a-5b S4h-5g P6c-6d P2f-2e K5a-6b B8h-7g P7c-7d P6g-6f N8a-7c G5h-6g S3b-4c B7g-8f G5b-6c K7h-8h P4d-4e L9i-9h P6d-6e K8h-9i P6ex6f S5gx6f P'6e S6f-7g P8c-8d S7g-8h P6e-6f G6g-5g P8d-8e B8f-7g P4e-4f P4gx4f N7c-6e B7gx6f N6ex5g+ B6fx5g S4c-5d R2h-6h P8e-8f P8gx8f G'6e G6i-7h P7d-7e N'5e P9d-9e P9fx9e P7ex7f N5ex6c+ S7bx6c B5g-8d K6b-5b P'7d P'8g G7hx8g L9ax9e P7d-7c+ S6c-6d +P7c-7d P'6g R6hx6g N'7e +P7dx7e S6dx7e B8dx9e S7e-6f R6gx6f G6ex6f L'5e P7f-7g+ S8hx7g G6fx7g G8gx7g P'7f G7g-7h S5dx5e N'4e L'7g N4ex3c+ N2ax3c B'8e N'6c P5fx5e L7gx7h+ S7ix7h S'7g G'7i S7gx7h+ G7ix7h S'6i P'6d S6ix7h+ P6dx6c+ K5b-4c +P6cx5c", "19980224"
"19971207TosIch3_Japa", "Matt Casters", "matt@innet.be", "Japan", "Toshiyuki Moriuchi", "Ichiro Hiura", "8dan", "6dan", "", "", "1-0", "Opening: Yagura", "Patrick Davin's Shogi Nexus website", "47th NHK Cup Championship", "19971207", "3", "", "Professional", "Even game", "P7g-7f P8c-8d S7i-6h P3c-3d P6g-6f S7a-6b P5g-5f P5c-5d S3i-4h S3a-4b G4i-5h G4a-3b G6i-7h K5a-4a K5i-6i P7c-7d G5h-6g G6a-5b S6h-7g P6c-6d P2g-2f N8a-7c P2f-2e P8d-8e P3g-3f S6b-5c B8h-7i P6d-6e B7i-4f P6ex6f S7gx6f G5b-6c N8i-7g P8e-8f P8gx8f R8bx8f P'8g R8f-8d P'6e K4a-3a P2e-2d P2cx2d B4fx2d B2b-4d N2i-3g S4b-3c B2d-5g R8d-8b N3g-4e P'2f B5g-4f P'8h K6i-7i P3d-3e R2hx2f S3c-3d N4ex5c+ B4dx5c P'2b G3bx2b S'6d G6cx6d P6ex6d P8h-8i+ K7ix8i N'9e P6d-6c+ N9ex8g+ P'8h +N8gx8h G7hx8h P'8g G8h-9h B5cx9g+ P'8e P'2e G9hx9g P2ex2f G9gx8g R'5h P'6h R5hx4h+ B4fx7c+ R8b-9b +B7c-5a G2b-3c P3fx3e P'8f P3ex3d P8fx8g+ S'4b", "19980224"
"19971214SatHir3_Japa", "Matt Casters", "matt@innet.be", "Japan", "Satoshi Murayama", "Hiroyuki Miura", "8dan", "6dan", "", "", "1-0", "Opening: Yodofuribisha", "Patrick Davin's Shogi Nexus website", "47th NHK Cup Championship", "19971214", "3", "", "Professional", "Even game", "P7g-7f P3c-3d P2g-2f P4c-4d S3i-4h S3a-4b P5g-5f S4b-4c G4i-5h P9c-9d P2f-2e B2b-3c K5i-6h P8c-8d S7i-7h R8b-2b P4g-4f S7a-7b K6h-7i K5a-6b P9g-9f K6b-7a P3g-3f G4a-5b P8g-8f P6c-6d B8h-7g P7c-7d K7i-8h N8a-7c S4h-4g S4c-5d P5f-5e S5d-6c S4g-5f P6d-6e S7h-8g S6c-6d G6i-7h G5b-6c G5h-6h P8d-8e P8fx8e N7cx8e B7g-8f P4d-4e P3f-3e P4ex4f P2e-2d P2cx2d P3ex3d B3c-5a P6g-6f B5a-7c P3d-3c+ N2ax3c R2h-3h R2b-3b P'4d S6dx5e S5fx5e B7cx5e P4d-4c+ P4f-4g+ R3h-3e B5ex6f S'7g N8ex7g+ G6hx7g P'8e B8f-9g S'8f R3ex6e B6fx7g+ N8ix7g S8fx8g+ G7hx8g S'8f P'8c S8fx9g+ L9ix9g P'6d S'8b K7a-6b +P4cx3b P6dx6e S'7a G6ax7a B'5a K6b-6a S8bx7a+", "19980224"
"19700101MakIch__Japa", "Matt Casters", "matt@innet.be", "Japan", "Makoto Chuza", "Ichiyo Shimizu Joryu", "4dan", "Grade", "", "", "1-0", "Opening: Aigakari", "Patrick Davin's Shogi Nexus website", "38th, Oi Tournament, Preliminary", "19700101", "", "", "Professional", "Even game", "P2g-2f P8c-8d P2f-2e P8d-8e G6i-7h G4a-3b P2e-2d P2cx2d R2hx2d P'2c R2d-2f S7a-7b P1g-1f P1c-1d S3i-3h P6c-6d P7g-7f P8e-8f P8gx8f R8bx8f P'8g R8f-8b P3g-3f P3c-3d S3h-3g S7b-6c S3g-4f S6c-5d P3f-3e P3dx3e S4fx3e P'3d S3ex3d B2bx8h+ S7ix8h S3a-2b K5i-6h P2c-2d B'3e B'4b P'2c S2bx2c S3dx2c G3bx2c P'2b G2c-3d B3e-4f S'3e R2f-2h S3ex4f P4gx4f N2a-1c P2b-2a+ N1c-2e S'2c N2e-3g+ N2ix3g P'3f R2h-2g G3d-3c S2c-2b G3c-2c N3g-4e S5dx4e P4fx4e B'4f P4e-4d P3f-3g+ R2g-2f +P3g-4g R2fx4f +P4gx4f P4dx4c+ R'4g G4i-5h +P4fx5g G5hx5g R4gx4c+ S'4f N'6e N'5e +R4c-3b P'3e P'4e S'4c G2cx2b +P2ax2b +R3bx2b S4fx4e P'4f N5e-6c+ B4b-3c P'4d R8b-4b B'3d S'5i K6hx5i N6ex5g+ G'5b G6ax5b S4cx5b+ R4bx5b +N6cx5b +R2bx5b B3dx5b+ K5ax5b R'8b G'6b S'4c", "19980101"
"19700101IsaHir__Japa", "Matt Casters", "matt@innet.be", "Japan", "Isao Nakata", "Hiroyuki Miura", "5dan", "Kisei", "", "", "0-1", "Opening: Shikenbisha", "Patrick Davin's Shogi Nexus website", "38th, Oi Tournament, Preliminary", "19700101", "", "", "Professional", "Even game", "P7g-7f P3c-3d P6g-6f P8c-8d R2h-6h S7a-6b K5i-4h K5a-4b S3i-3h K4b-3b G6i-5h P5c-5d P1g-1f S6b-5c P4g-4f B2b-3c P3g-3f S5c-4d K4h-3i P8d-8e B8h-7g B3c-4b P6f-6e K3b-2b N2i-3g K2b-1b G5h-4g S3a-2b P1f-1e G4a-3b K3i-2h G6a-5a P4f-4e S4d-3c P5g-5f G5a-4a R6h-5h P2c-2d P2g-2f S2b-2c P5f-5e P5dx5e B7gx5e P8e-8f P'5d P'5b P8gx8f R8bx8f R5h-8h P'8g R8h-7h G4a-3a P7f-7e S3c-2b P7e-7d P3d-3e P3fx3e R8fx2f S3h-2g B4b-3c B5ex3c+ R2fx2g+ K2hx2g N2ax3c R'8b B'6g B'3h P2d-2e R8bx8g+ B6gx7h+ S7ix7h R'2f K2g-1h P'3f P'2g P3fx3g+ G4gx3g R2f-6f +R8gx8a N3cx4e N'2d S2cx2d B'3d K1b-2a B3dx4e N'3c B4e-5f P'3f G3gx3f N'4d G3f-4f N4dx5f G4fx5f R6f-6h+ S7h-7g +R6h-6g P5d-5c+ P2e-2f", "19980101"
"19700101NobKun__Japa", "Matt Casters", "matt@innet.be", "Japan", "Noboru Sakurai", "Kunio Yonenaga", "7dan", "9dan", "", "", "0-1", "Opening: Irregular", "Patrick Davin's Shogi Nexus website", "38th, Oi Tournament, Preliminary", "19700101", "", "", "Professional", "Even game", "P7g-7f P3c-3d P6g-6f S7a-6b S7i-6h G6a-5b P5g-5f P5c-5d S3i-4h S3a-4b G4i-5h G4a-3b G5h-6g K5a-4a G6i-7h P7c-7d K5i-6i R8b-7b S4h-5g P7d-7e P7fx7e R7bx7e P2g-2f R7e-7b P2f-2e P6c-6d P2e-2d P2cx2d R2hx2d P'2c R2d-2h S6b-6c P'7f S6c-7d S5g-4f P4c-4d P5f-5e S4b-4c P5ex5d S4cx5d R2h-5h S7d-6c P'5e S5d-4c P3g-3f K4a-3a P1g-1f P1c-1d P9g-9f B2b-3c N2i-3g K3a-2b R5h-5f B3c-5a P3f-3e P'5c K6i-7i P9c-9d P6f-6e P9d-9e P9fx9e N8a-7c P1f-1e P1dx1e P3ex3d P'7g B8hx7g N7cx6e B7g-6f S4cx3d P5e-5d S6cx5d B6fx4d P'3c P'3e S3d-4c B4d-6f P'7g G7h-8h P'4e S4fx4e S5dx4e N3gx4e S4c-5d P4g-4f B5a-8d S'7e S'4g R5fx5d P5cx5d P'5i B8dx7e P7fx7e S'5e B6fx7g S4g-5f+ G6gx5f S5ex5f P'1b G'6g S'6i N6ex7g+ G8hx7g G6gx7g S6hx7g S5fx4e P1bx1a+ N'6g K7i-6h S4e-5f N'3d P3cx3d B'6f N'5e +P1ax2a K2bx2a S'1c B'5g B6fx5g S5fx5g K6h-7h R'7i K7h-8h R7ix7g+ K8hx7g B'6f K7g-8f B6fx7e K8f-9f L9ax9e", "19980101"
"19700101MakHir__Japa", "Matt Casters", "matt@innet.be", "Japan", "Makoto Nakahara", "Hiroki Iizuka", "Grade", "5dan", "", "", "1-0", "Opening: Aigakari", "Patrick Davin's Shogi Nexus website", "38th, Oi Tournament, Preliminary", "19700101", "", "", "Professional", "Even game", "P2g-2f P8c-8d P2f-2e P8d-8e G6i-7h G4a-3b P2e-2d P2cx2d R2hx2d P'2c R2d-2f S7a-6b P1g-1f P3c-3d P1f-1e S3a-4b P7g-7f P4c-4d B8h-7g S4b-4c K5i-6i P6c-6d S3i-4h S6b-6c S7i-8h G6a-5b P5g-5f P7c-7d B7g-6h K5a-6b G4i-5h N8a-7c P6g-6f P4d-4e G5h-6g R8b-8a N8i-7g P9c-9d P9g-9f S4c-5d S4h-5g B2b-4d R2f-2h N2a-3c K6i-7i R8a-2a N7gx8e N7cx8e P8g-8f P2c-2d P8fx8e P2d-2e P8e-8d P2e-2f P'2d R2a-8a P5f-5e S5d-4c P4g-4f R8ax8d P4fx4e B4d-3e S5g-4f B3ex2d R2hx2f P'2e R2f-2h P'8f K7i-8i G3b-4b G6g-7g P5c-5d P'8g P8fx8g+ S8hx8g P5dx5e P'8f R8d-8a N'3f B2dx4f B6hx4f S4c-5d P'2d N3cx4e P2d-2c+ P'8e P8fx8e P9d-9e P9fx9e N'7c S8g-8f N7cx8e S8fx8e R8ax8e P'8f R8e-8a +P2c-3b G4bx3b N3f-4d G3b-4b N4dx5b+ G4bx5b P'5c K6bx5c R2hx2e P'4c R2e-2c+ P'9h L9ix9h P'9g L9hx9g P'9f L9gx9f N'8d G'4d K5c-6b P'5c G5b-4b G4dx5d S6cx5d B4f-2d P'8h G7hx8h N8dx9f +R2c-2b S'3a B2dx4b+ S3ax2b B'5a", "19980101"
"19700101TosTos__Japa", "Matt Casters", "matt@innet.be", "Japan", "Toshiaki Kubo", "Toshiyuki Moriuchi", "5dan", "8dan", "", "", "1-0", "Opening: Aifuribisha", "Patrick Davin's Shogi Nexus website", "38th, Oi Tournament, Preliminary", "19700101", "", "", "Professional", "Even game", "P7g-7f P3c-3d P6g-6f S7a-6b R2h-6h P5c-5d S7i-7h S6b-5c S7h-6g P1c-1d P1g-1f S3a-3b G6i-5h P2c-2d K5i-4h S3b-2c P7f-7e P2d-2e R6h-7h S2c-2d P9g-9f B2b-4d S6g-5f N2a-3c P4g-4f S5c-6d P4f-4e B4d-7a P6f-6e S6d-5c S3i-3h R8b-2b P3g-3f G4a-3b B8h-9g K5a-5b S3h-3g P1d-1e P1fx1e S2dx1e L1ix1e L1ax1e P3f-3e L'8d P8g-8f P5d-5e S5f-4g L1e-1i+ P7e-7d P7cx7d P'1d +L1ix2i P1d-1c+ R2b-2d R7hx7d N3cx4e S3g-4f P'7c R7d-7f S5c-5d S4g-3f P2e-2f P2gx2f R2dx2f S'2g P3dx3e S2gx2f P3ex3f P'3e S5dx6e R7f-7e S6e-6f R7e-6e S'3g S2fx3g P3fx3g+ K4h-5i S'4h G4ix4h +P3gx4h G5hx4h G'7e R'5d N'5c R6ex7e S6fx7e P'7b B7a-6b +P1c-2c G3bx2c P'4d P6c-6d P4dx4c+ K5bx4c S'6c P'4g G4hx4g +L2i-3i P'2d R'4i K5i-5h R4ix8i+ P'4d", "19980101"
"19700101HifDai__Japa", "Matt Casters", "matt@innet.be", "Japan", "Hifumi Kato", "Daisuke Nakagawa", "9dan", "6dan", "", "", "0-1", "Opening: Yagura", "Patrick Davin's Shogi Nexus website", "38th, Oi Tournament, Preliminary", "19700101", "", "", "Professional", "Even game", "P7g-7f P8c-8d S7i-6h P3c-3d S6h-7g S7a-6b P2g-2f S3a-4b S3i-4h G4a-3b P5g-5f P6c-6d G6i-7h S6b-6c K5i-6i G6a-5b P2f-2e S4b-3c P3g-3f S6c-5d G4i-5h P4c-4d B8h-7i B2b-3a S4h-3g B3a-4b P6g-6f K5a-4a P3f-3e P3dx3e B7ix3e S5d-4e G5h-6g P7c-7d K6i-7i P8d-8e K7i-8h K4a-3a B3e-6h B4b-5a P5f-5e S4e-3d S3g-3f B5a-8d S3f-3e S3dx3e B6hx3e P6d-6e P5e-5d S'5e P2e-2d P2cx2d P'2b K3ax2b S'4a P6ex6f G6g-6h G5b-4c P5dx5c+ G4cx5c B3ex2d S3cx2d R2hx2d P'2c R2d-2e P'5d S'3d G3b-3c S3dx3c+ K2bx3c P'2b S'3d R2e-2g B'4i R2g-3g P'3f R3gx3f P'3e R3f-3i B4i-2g+ R3i-3g +B2g-4i P2bx2a+ S5e-5f +P2a-3a P4d-4e P4g-4f P4ex4f +P3a-3b K3c-4d G6h-5g P5d-5e G5gx5f P5ex5f P'6h G'2f N'4g G5c-6d +P3b-3c K4dx3c P'4e G6d-5d R3gx3e P4fx4g+ S'3f G2fx3f R3ex3f G5dx4e G'3b K3c-4d G'5d K4dx5d R3fx3d S'4d", "19980101"
"19700101KunShu__Japa", "Matt Casters", "matt@innet.be", "Japan", "Kunio Yonenaga", "Shuichi Ono", "9dan", "7dan", "", "", "0-1", "Opening: Yagura", "Patrick Davin's Shogi Nexus website", "38th, Oi Tournament, Preliminary", "19700101", "", "", "Professional", "Even game", "P7g-7f P8c-8d S7i-6h P3c-3d P6g-6f S7a-6b P5g-5f P5c-5d S3i-4h S3a-4b G4i-5h G4a-3b G5h-6g K5a-4a G6i-7h G6a-5b K5i-6i S4b-3c S6h-7g B2b-3a B8h-7i P4c-4d P3g-3f P7c-7d S4h-3g B3a-6d B7i-6h G5b-4c K6i-7i K4a-3a K7i-8h K3a-2b P1g-1f S6b-5c P1f-1e P9c-9d L1i-1g P8d-8e P2g-2f B6d-7c R2h-3h S3c-2d L9i-9h S5c-6d K8h-9i P7d-7e P2f-2e S2d-3c P7fx7e S6dx7e P'7f S7e-8d R3h-1h B7c-6d P6f-6e B6d-4b S3g-2f N8a-7c P1e-1d P1cx1d L1gx1d L1ax1d P'1e N7cx6e P1ex1d P'1b B6h-4f B4b-6d P3f-3e P3dx3e P2e-2d S3cx2d L'6f N6ex7g+ G6gx7g B6dx4f P4gx4f P'7e P4f-4e P7ex7f G7gx7f L'7c P4ex4d G4cx4d B'7a R8b-4b P'4e G4d-4c S2fx3e L7cx7f P'7g L7fx7g+ N8ix7g S'6i L'4d S6ix7h+ R1hx7h B'6g L4dx4c+ G3bx4c S3ex2d B6gx7h+", "19980101"
"19700101NarKen__Japa", "Matt Casters", "matt@innet.be", "Japan", "Naruyuki Hatakeyama", "Kenji Kanzaki", "6dan", "6dan", "", "", "1-0", "Opening: Kakugawari Koshikakegin", "Patrick Davin's Shogi Nexus website", "38th, Oi Tournament, Preliminary", "19700101", "", "", "Professional", "Even game", "P7g-7f P8c-8d G6i-7h G4a-3b P2g-2f P8d-8e B8h-7g P3c-3d S7i-8h S3a-4b B7gx2b+ G3bx2b S8h-7g S7a-6b S3i-3h P6c-6d P4g-4f S6b-6c S3h-4g G2b-3b G4i-5h P6d-6e K5i-6h S6c-5d S4g-5f G6a-5b K6h-7i K5a-4a P9g-9f P9c-9d P1g-1f P1c-1d P3g-3f K4a-3a P7f-7e G5b-6c N2i-3g P4c-4d P2f-2e S4b-3c R2h-4h P7c-7d P7ex7d G6cx7d P'7e G7d-6d P4f-4e G6d-6c P4ex4d P'4f P2e-2d P2cx2d S5f-4e S5dx4e P4d-4c+ G3bx4c N3gx4e S3c-4d B'6a B'5d S'5b S'3b P'2c G4c-4b S5bx6c B5dx6c B6ax3d+ S3b-4c +B3dx2d S'3g P2c-2b+ K3ax2b G'2c K2b-3a P'2b B6cx4e P2bx2a+ K3a-4a R4h-1h P8e-8f P8gx8f P'8g N'5f K4a-5b +P2ax1a P'2b N5fx4d S4cx4d +B2d-2e P'3d G2c-2d S4d-3c P'4d N'6f P6gx6f P6ex6f S'5f", "19980101"
"19700101TakHir__Japa", "Matt Casters", "matt@innet.be", "Japan", "Takeshi Fujii", "Hiroyuki Miura", "6dan", "Kisei", "", "", "1-0", "Opening: Shikenbisha vs Anaguma", "Patrick Davin's Shogi Nexus website", "38th, Oi Tournament, Preliminary", "19700101", "", "", "Professional", "Even game", "P7g-7f P3c-3d P1g-1f P8c-8d P6g-6f S7a-6b R2h-6h K5a-4b S3i-3h K4b-3b S7i-7h P5c-5d P4g-4f G6a-5b B8h-7g S6b-5c G6i-5h P8d-8e K5i-4h B2b-3c P3g-3f K3b-2b N2i-3g P4c-4d P6f-6e G5b-4c P1f-1e S3a-3b K4h-3i P2c-2d P2g-2f S3b-2c S3h-2g G4a-3b G4i-3h L1a-1b K3i-2h K2b-1a R6h-6i G3b-2b S7h-6g G4c-4b S6g-6f P7c-7d P5g-5f G4b-3b G5h-4g P9c-9d P9g-9f N8a-7c P7f-7e R8b-8d P4f-4e B3c-4b P5f-5e P4dx4e R6i-5i P5dx5e S6fx5e N7cx6e B7g-6f P'5h R5i-7i R8d-8a N3gx4e S5c-6d S5e-4f S6dx7e B6f-4d B4b-6d B4d-6b+ P8e-8f R7i-6i P8fx8g+ R6ix6e +P8g-9h P'8d +P9hx9i P'4d P'4b +B6bx6c R8a-6a +B6cx7d P2d-2e P'5e P2ex2f S2gx2f P'2e S2f-3g +P9ix8i +B7dx7e B6dx7e R6ex6a+ N'2f G3h-4h B7ex4h+ G4gx4h L'4g N'3c", "19980101"
